--------------------------------------------
  Created log file: log_2024-2-9_0-30-3
--------------------------------------------

[0:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-9_0-30-3.txt'
[0:33:13] WARN | Requests limit for 'embed' reached! (10)
[0:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:15] LOG | Fetching sources...
[0:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:15] LOG | Retrieving playback url...
[0:33:15] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:15] LOG | Sucessfully retrieved playback url!
[0:33:23] LOG | Request for embed.js intercepted
[0:33:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:23] WARN | Same version detected!
[0:33:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:33:25] LOG | Continuing...
[0:33:31] WARN | Requests limit for 'embed' reached! (10)
[0:33:31] LOG | Request for embed.js intercepted
[0:33:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:31] WARN | Same version detected!
[0:33:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:33:33] LOG | Continuing...
[0:33:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:35] LOG | Fetching sources...
[0:33:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:35] LOG | Retrieving playback url...
[0:33:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-9_0-30-3.private.txt')
[0:33:35] LOG | Sucessfully retrieved playback url!
[0:33:43] ERROR | Requests limit for 'main' reached! (2000)
[0:33:43] WARN | Killing process...
