--------------------------------------------
  Created log file: log_2024-2-21_10-10-3
--------------------------------------------

[10:10:3] LOG | Updated logfile.txt to './logs/log_2024-2-21_10-10-3.txt'
[10:11:2] LOG | Retrieving playback url...
[10:11:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:2] LOG | Sucessfully retrieved playback url!
[10:11:10] LOG | Request for embed.js intercepted
[10:11:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:10] WARN | Same version detected!
[10:11:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:11:13] LOG | Continuing...
[10:11:18] WARN | Requests limit for 'embed' reached! (10)
[10:11:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:20] LOG | Fetching sources...
[10:11:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:20] LOG | Retrieving playback url...
[10:11:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:20] LOG | Sucessfully retrieved playback url!
[10:11:34] WARN | Requests limit for 'embed' reached! (10)
[10:11:34] LOG | Request for embed.js intercepted
[10:11:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:34] WARN | Same version detected!
[10:11:34] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:11:36] LOG | Continuing...
[10:11:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:38] LOG | Fetching sources...
[10:11:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:38] LOG | Retrieving playback url...
[10:11:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:38] LOG | Sucessfully retrieved playback url!
[10:11:52] WARN | Requests limit for 'embed' reached! (10)
[10:11:52] LOG | Request for embed.js intercepted
[10:11:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:52] WARN | Same version detected!
[10:11:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:11:54] LOG | Continuing...
[10:11:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:56] LOG | Fetching sources...
[10:11:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:56] LOG | Retrieving playback url...
[10:11:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:11:56] LOG | Sucessfully retrieved playback url!
[10:12:10] WARN | Requests limit for 'embed' reached! (10)
[10:12:10] LOG | Request for embed.js intercepted
[10:12:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:10] WARN | Same version detected!
[10:12:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:12:12] LOG | Continuing...
[10:12:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:14] LOG | Fetching sources...
[10:12:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:14] LOG | Retrieving playback url...
[10:12:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:14] LOG | Sucessfully retrieved playback url!
[10:12:22] LOG | Request for embed.js intercepted
[10:12:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:22] WARN | Same version detected!
[10:12:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:12:25] LOG | Continuing...
[10:12:30] WARN | Requests limit for 'embed' reached! (10)
[10:12:30] LOG | Request for embed.js intercepted
[10:12:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:30] WARN | Same version detected!
[10:12:30] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:12:33] LOG | Continuing...
[10:12:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:34] LOG | Fetching sources...
[10:12:34] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:34] LOG | Retrieving playback url...
[10:12:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:35] LOG | Sucessfully retrieved playback url!
[10:12:48] WARN | Requests limit for 'embed' reached! (10)
[10:12:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:50] LOG | Fetching sources...
[10:12:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:50] LOG | Retrieving playback url...
[10:12:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:50] LOG | Sucessfully retrieved playback url!
[10:12:51] LOG | Request for embed.js intercepted
[10:12:51] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:51] WARN | Same version detected!
[10:12:51] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:12:54] LOG | Continuing...
[10:12:58] LOG | Request for embed.js intercepted
[10:12:58] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:12:58] WARN | Same version detected!
[10:12:58] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:13:0] LOG | Continuing...
[10:13:5] LOG | Request for embed.js intercepted
[10:13:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:13:5] WARN | Same version detected!
[10:13:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:13:7] LOG | Continuing...
[10:13:11] WARN | Requests limit for 'embed' reached! (10)
[10:13:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:13:13] LOG | Fetching sources...
[10:13:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:13:13] LOG | Retrieving playback url...
[10:13:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-10-3.private.txt')
[10:13:13] LOG | Sucessfully retrieved playback url!
[10:13:24] ERROR | Requests limit for 'main' reached! (2000)
[10:13:24] WARN | Killing process...
