--------------------------------------------
  Created log file: log_2024-2-21_5-40-4
--------------------------------------------

[5:40:4] LOG | Updated logfile.txt to './logs/log_2024-2-21_5-40-4.txt'
[5:40:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:40:45] LOG | Retrieving playback url...
[5:40:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:40:45] LOG | Sucessfully retrieved playback url!
[5:40:57] LOG | Request for embed.js intercepted
[5:40:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:40:57] WARN | Same version detected!
[5:40:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:40:59] LOG | Continuing...
[5:41:2] WARN | Requests limit for 'embed' reached! (10)
[5:41:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:3] LOG | Fetching sources...
[5:41:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:4] LOG | Retrieving playback url...
[5:41:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:4] LOG | Sucessfully retrieved playback url!
[5:41:10] LOG | Request for embed.js intercepted
[5:41:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:10] WARN | Same version detected!
[5:41:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:41:13] LOG | Continuing...
[5:41:20] WARN | Requests limit for 'embed' reached! (10)
[5:41:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:22] LOG | Fetching sources...
[5:41:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:22] LOG | Retrieving playback url...
[5:41:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:22] LOG | Sucessfully retrieved playback url!
[5:41:29] LOG | Request for embed.js intercepted
[5:41:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:29] WARN | Same version detected!
[5:41:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:41:31] LOG | Continuing...
[5:41:36] LOG | Request for embed.js intercepted
[5:41:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:36] WARN | Same version detected!
[5:41:36] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:41:38] LOG | Continuing...
[5:41:41] WARN | Requests limit for 'embed' reached! (10)
[5:41:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:42] LOG | Fetching sources...
[5:41:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:43] LOG | Retrieving playback url...
[5:41:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:43] LOG | Sucessfully retrieved playback url!
[5:41:49] LOG | Request for embed.js intercepted
[5:41:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:49] WARN | Same version detected!
[5:41:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:41:52] LOG | Continuing...
[5:41:56] LOG | Request for embed.js intercepted
[5:41:56] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_5-40-4.private.txt')
[5:41:56] WARN | Same version detected!
[5:41:56] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[5:41:59] LOG | Continuing...
[5:42:2] WARN | Requests limit for 'embed' reached! (10)
[5:42:3] ERROR | No data-id match where response url equates to target url!
[5:42:3] LOG | Routine for 'response' sleeping for '2.5' second(s)...
[5:42:6] LOG | Continuing...
[5:45:4] ERROR | Process timeout reached! (300000 ms)
[5:45:4] WARN | Killing process...
