--------------------------------------------
  Created log file: log_2024-2-13_6-30-2
--------------------------------------------

[6:30:2] LOG | Updated logfile.txt to './logs/log_2024-2-13_6-30-2.txt'
[6:33:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_6-30-2.private.txt')
[6:33:47] LOG | Fetching sources...
[6:33:47] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_6-30-2.private.txt')
[6:33:47] LOG | Retrieving playback url...
[6:33:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_6-30-2.private.txt')
[6:33:48] LOG | Sucessfully retrieved playback url!
[6:33:54] LOG | Request for embed.js intercepted
[6:33:54] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-13_6-30-2.private.txt')
[6:33:54] WARN | Same version detected!
[6:33:54] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[6:33:57] LOG | Continuing...
[6:33:57] ERROR | Requests limit for 'main' reached! (2000)
[6:33:57] WARN | Killing process...
