--------------------------------------------
  Created log file: log_2024-2-21_10-40-3
--------------------------------------------

[10:40:3] LOG | Updated logfile.txt to './logs/log_2024-2-21_10-40-3.txt'
[10:42:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:42:40] LOG | Continuing...
[10:42:53] WARN | Requests limit for 'embed' reached! (10)
[10:42:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:55] LOG | Fetching sources...
[10:42:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:55] LOG | Retrieving playback url...
[10:42:55] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:42:55] LOG | Sucessfully retrieved playback url!
[10:43:6] LOG | Request for embed.js intercepted
[10:43:6] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:6] WARN | Same version detected!
[10:43:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:43:9] LOG | Continuing...
[10:43:11] WARN | Requests limit for 'embed' reached! (10)
[10:43:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:13] LOG | Fetching sources...
[10:43:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:13] LOG | Retrieving playback url...
[10:43:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:13] LOG | Sucessfully retrieved playback url!
[10:43:14] LOG | Request for embed.js intercepted
[10:43:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:14] WARN | Same version detected!
[10:43:14] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:43:17] LOG | Continuing...
[10:43:21] LOG | Request for embed.js intercepted
[10:43:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-21_10-40-3.private.txt')
[10:43:21] WARN | Same version detected!
[10:43:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[10:43:23] LOG | Continuing...
[10:43:29] ERROR | Requests limit for 'main' reached! (2000)
[10:43:29] WARN | Killing process...
