--------------------------------------------
  Created log file: log_2024-2-22_11-20-3
--------------------------------------------

[11:20:3] LOG | Updated logfile.txt to './logs/log_2024-2-22_11-20-3.txt'
[11:21:6] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:8] LOG | Continuing...
[11:21:21] WARN | Requests limit for 'embed' reached! (10)
[11:21:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:23] LOG | Fetching sources...
[11:21:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:23] LOG | Retrieving playback url...
[11:21:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:23] LOG | Sucessfully retrieved playback url!
[11:21:24] LOG | Request for embed.js intercepted
[11:21:24] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:24] WARN | Same version detected!
[11:21:24] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:27] LOG | Continuing...
[11:21:31] LOG | Request for embed.js intercepted
[11:21:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:31] WARN | Same version detected!
[11:21:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:33] LOG | Continuing...
[11:21:38] LOG | Request for embed.js intercepted
[11:21:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:38] WARN | Same version detected!
[11:21:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:40] LOG | Continuing...
[11:21:44] WARN | Requests limit for 'embed' reached! (10)
[11:21:45] LOG | Request for embed.js intercepted
[11:21:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:45] WARN | Same version detected!
[11:21:45] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:47] LOG | Continuing...
[11:21:48] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:48] LOG | Fetching sources...
[11:21:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:49] LOG | Retrieving playback url...
[11:21:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:49] LOG | Sucessfully retrieved playback url!
[11:21:57] LOG | Request for embed.js intercepted
[11:21:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:21:57] WARN | Same version detected!
[11:21:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:21:59] LOG | Continuing...
[11:22:4] LOG | Request for embed.js intercepted
[11:22:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:4] WARN | Same version detected!
[11:22:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:6] LOG | Continuing...
[11:22:7] WARN | Requests limit for 'embed' reached! (10)
[11:22:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:9] LOG | Fetching sources...
[11:22:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:9] LOG | Retrieving playback url...
[11:22:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:9] LOG | Sucessfully retrieved playback url!
[11:22:16] LOG | Request for embed.js intercepted
[11:22:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:16] WARN | Same version detected!
[11:22:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:19] LOG | Continuing...
[11:22:23] LOG | Request for embed.js intercepted
[11:22:23] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:23] WARN | Same version detected!
[11:22:23] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:25] LOG | Continuing...
[11:22:28] WARN | Requests limit for 'embed' reached! (10)
[11:22:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:30] LOG | Fetching sources...
[11:22:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:30] LOG | Retrieving playback url...
[11:22:30] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:30] LOG | Sucessfully retrieved playback url!
[11:22:31] LOG | Request for embed.js intercepted
[11:22:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:31] WARN | Same version detected!
[11:22:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:33] LOG | Continuing...
[11:22:42] LOG | Request for embed.js intercepted
[11:22:42] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:42] WARN | Same version detected!
[11:22:42] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:45] LOG | Continuing...
[11:22:49] WARN | Requests limit for 'embed' reached! (10)
[11:22:49] LOG | Request for embed.js intercepted
[11:22:49] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:49] WARN | Same version detected!
[11:22:49] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:22:52] LOG | Continuing...
[11:22:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:53] LOG | Fetching sources...
[11:22:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:53] LOG | Retrieving playback url...
[11:22:53] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:22:53] LOG | Sucessfully retrieved playback url!
[11:23:1] LOG | Request for embed.js intercepted
[11:23:1] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:1] WARN | Same version detected!
[11:23:1] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:23:4] LOG | Continuing...
[11:23:8] LOG | Request for embed.js intercepted
[11:23:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:8] WARN | Same version detected!
[11:23:8] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:23:11] LOG | Continuing...
[11:23:12] WARN | Requests limit for 'embed' reached! (10)
[11:23:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:14] LOG | Fetching sources...
[11:23:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:14] LOG | Retrieving playback url...
[11:23:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:14] LOG | Sucessfully retrieved playback url!
[11:23:25] LOG | Request for embed.js intercepted
[11:23:25] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:25] WARN | Same version detected!
[11:23:25] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:23:28] LOG | Continuing...
[11:23:30] WARN | Requests limit for 'embed' reached! (10)
[11:23:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:32] LOG | Fetching sources...
[11:23:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:32] LOG | Retrieving playback url...
[11:23:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:32] LOG | Sucessfully retrieved playback url!
[11:23:33] LOG | Request for embed.js intercepted
[11:23:33] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-22_11-20-3.private.txt')
[11:23:33] WARN | Same version detected!
[11:23:33] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[11:23:36] LOG | Continuing...
[11:23:45] ERROR | Requests limit for 'main' reached! (2000)
[11:23:45] WARN | Killing process...
