--------------------------------------------
  Created log file: log_2024-1-31_0-30-2
--------------------------------------------

[0:30:2] LOG | Updated logfile.txt to './logs/log_2024-1-31_0-30-2.txt'
[0:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:3] LOG | Retrieving playback url...
[0:31:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:3] LOG | Sucessfully retrieved playback url!
[0:31:5] LOG | Request for embed.js intercepted
[0:31:5] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:5] WARN | Same version detected!
[0:31:5] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:8] LOG | Continuing...
[0:31:10] LOG | Request for embed.js intercepted
[0:31:10] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:10] WARN | Same version detected!
[0:31:10] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:12] LOG | Continuing...
[0:31:16] LOG | Request for embed.js intercepted
[0:31:16] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:16] WARN | Same version detected!
[0:31:16] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:19] LOG | Continuing...
[0:31:26] LOG | Request for embed.js intercepted
[0:31:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:26] WARN | Same version detected!
[0:31:26] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:29] LOG | Continuing...
[0:31:31] WARN | Requests limit for 'embed' reached! (10)
[0:31:31] LOG | Request for embed.js intercepted
[0:31:31] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:31] WARN | Same version detected!
[0:31:31] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:33] LOG | Continuing...
[0:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:35] LOG | Fetching sources...
[0:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:35] LOG | Retrieving playback url...
[0:31:35] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:35] LOG | Sucessfully retrieved playback url!
[0:31:38] LOG | Request for embed.js intercepted
[0:31:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:38] WARN | Same version detected!
[0:31:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:41] LOG | Continuing...
[0:31:43] LOG | Request for embed.js intercepted
[0:31:43] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-31_0-30-2.private.txt')
[0:31:43] WARN | Same version detected!
[0:31:43] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[0:31:45] LOG | Continuing...
[0:31:46] ERROR | Requests limit for 'main' reached! (2000)
[0:31:46] WARN | Killing process...
