--------------------------------------------
  Created log file: log_2024-2-14_7-30-3
--------------------------------------------

[7:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-14_7-30-3.txt'
[7:33:2] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:2] LOG | Sucessfully retrieved playback url!
[7:33:3] LOG | Request for embed.js intercepted
[7:33:3] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:3] WARN | Same version detected!
[7:33:3] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:33:6] LOG | Continuing...
[7:33:19] WARN | Requests limit for 'embed' reached! (10)
[7:33:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:20] LOG | Fetching sources...
[7:33:20] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:20] LOG | Retrieving playback url...
[7:33:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:21] LOG | Sucessfully retrieved playback url!
[7:33:21] LOG | Request for embed.js intercepted
[7:33:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:21] WARN | Same version detected!
[7:33:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:33:24] LOG | Continuing...
[7:33:37] WARN | Requests limit for 'embed' reached! (10)
[7:33:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:39] LOG | Fetching sources...
[7:33:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:39] LOG | Retrieving playback url...
[7:33:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:39] LOG | Sucessfully retrieved playback url!
[7:33:52] LOG | Request for embed.js intercepted
[7:33:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:52] WARN | Same version detected!
[7:33:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:33:54] LOG | Continuing...
[7:33:55] WARN | Requests limit for 'embed' reached! (10)
[7:33:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:57] LOG | Fetching sources...
[7:33:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:57] LOG | Retrieving playback url...
[7:33:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:33:57] LOG | Sucessfully retrieved playback url!
[7:34:4] LOG | Request for embed.js intercepted
[7:34:4] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-14_7-30-3.private.txt')
[7:34:4] WARN | Same version detected!
[7:34:4] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[7:34:7] LOG | Continuing...
[7:34:12] ERROR | Requests limit for 'main' reached! (2000)
[7:34:12] WARN | Killing process...
