--------------------------------------------
  Created log file: log_2024-2-1_8-30-3
--------------------------------------------

[8:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-1_8-30-3.txt'
[8:31:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:8] WARN | Same version detected!
[8:31:8] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:10] LOG | Continuing...
[8:31:13] LOG | Request for embed.js intercepted
[8:31:13] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:13] WARN | Same version detected!
[8:31:13] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:16] LOG | Continuing...
[8:31:22] LOG | Request for embed.js intercepted
[8:31:22] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:22] WARN | Same version detected!
[8:31:22] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:25] LOG | Continuing...
[8:31:32] WARN | Requests limit for 'embed' reached! (10)
[8:31:32] LOG | Request for embed.js intercepted
[8:31:32] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:32] WARN | Same version detected!
[8:31:32] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:34] LOG | Continuing...
[8:31:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:37] LOG | Fetching sources...
[8:31:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:37] LOG | Retrieving playback url...
[8:31:37] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:37] LOG | Sucessfully retrieved playback url!
[8:31:38] LOG | Request for embed.js intercepted
[8:31:38] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:38] WARN | Same version detected!
[8:31:38] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:40] LOG | Continuing...
[8:31:44] LOG | Request for embed.js intercepted
[8:31:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-1_8-30-3.private.txt')
[8:31:44] WARN | Same version detected!
[8:31:44] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[8:31:47] LOG | Continuing...
[8:31:48] ERROR | Requests limit for 'main' reached! (2000)
[8:31:48] WARN | Killing process...
