--------------------------------------------
  Created log file: log_2024-2-16_13-30-3
--------------------------------------------

[13:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-16_13-30-3.txt'
[13:32:32] LOG | Sucessfully retrieved playback url!
[13:32:40] LOG | Request for embed.js intercepted
[13:32:40] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:32:40] WARN | Same version detected!
[13:32:40] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:32:43] LOG | Continuing...
[13:32:48] WARN | Requests limit for 'embed' reached! (10)
[13:32:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:32:50] LOG | Fetching sources...
[13:32:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:32:50] LOG | Retrieving playback url...
[13:32:50] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:32:50] LOG | Sucessfully retrieved playback url!
[13:33:0] LOG | Request for embed.js intercepted
[13:33:0] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:0] WARN | Same version detected!
[13:33:0] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:33:2] LOG | Continuing...
[13:33:6] WARN | Requests limit for 'embed' reached! (10)
[13:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:8] LOG | Fetching sources...
[13:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:8] LOG | Retrieving playback url...
[13:33:8] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:8] LOG | Sucessfully retrieved playback url!
[13:33:9] LOG | Request for embed.js intercepted
[13:33:9] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:9] WARN | Same version detected!
[13:33:9] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:33:12] LOG | Continuing...
[13:33:24] WARN | Requests limit for 'embed' reached! (10)
[13:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:26] LOG | Fetching sources...
[13:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:26] LOG | Retrieving playback url...
[13:33:26] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:26] LOG | Sucessfully retrieved playback url!
[13:33:29] LOG | Request for embed.js intercepted
[13:33:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:29] WARN | Same version detected!
[13:33:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:33:31] LOG | Continuing...
[13:33:42] WARN | Requests limit for 'embed' reached! (10)
[13:33:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:44] LOG | Fetching sources...
[13:33:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:44] LOG | Retrieving playback url...
[13:33:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:44] LOG | Sucessfully retrieved playback url!
[13:33:52] LOG | Request for embed.js intercepted
[13:33:52] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-16_13-30-3.private.txt')
[13:33:52] WARN | Same version detected!
[13:33:52] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[13:33:55] LOG | Continuing...
[13:33:56] ERROR | Requests limit for 'main' reached! (2000)
[13:33:56] WARN | Killing process...
