--------------------------------------------
  Created log file: log_2024-1-30_22-30-3
--------------------------------------------

[22:30:3] LOG | Updated logfile.txt to './logs/log_2024-1-30_22-30-3.txt'
[22:30:50] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:30:53] LOG | Continuing...
[22:30:57] LOG | Request for embed.js intercepted
[22:30:57] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:30:57] WARN | Same version detected!
[22:30:57] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:0] LOG | Continuing...
[22:31:5] WARN | Requests limit for 'embed' reached! (10)
[22:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:7] LOG | Fetching sources...
[22:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:7] LOG | Retrieving playback url...
[22:31:7] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:7] LOG | Sucessfully retrieved playback url!
[22:31:14] LOG | Request for embed.js intercepted
[22:31:14] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:14] WARN | Same version detected!
[22:31:14] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:16] LOG | Continuing...
[22:31:21] LOG | Request for embed.js intercepted
[22:31:21] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:21] WARN | Same version detected!
[22:31:21] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:24] LOG | Continuing...
[22:31:29] LOG | Request for embed.js intercepted
[22:31:29] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:29] WARN | Same version detected!
[22:31:29] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:31] LOG | Continuing...
[22:31:35] WARN | Requests limit for 'embed' reached! (10)
[22:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:36] LOG | Fetching sources...
[22:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:36] LOG | Retrieving playback url...
[22:31:36] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:36] LOG | Sucessfully retrieved playback url!
[22:31:39] LOG | Request for embed.js intercepted
[22:31:39] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-1-30_22-30-3.private.txt')
[22:31:39] WARN | Same version detected!
[22:31:39] LOG | Routine for 'main' sleeping for '2.5' second(s)...
[22:31:41] LOG | Continuing...
[22:31:44] ERROR | Requests limit for 'main' reached! (2000)
[22:31:44] WARN | Killing process...
