--------------------------------------------
  Created log file: log_2024-2-4_13-30-3
--------------------------------------------

[13:30:3] LOG | Updated logfile.txt to './logs/log_2024-2-4_13-30-3.txt'
[13:33:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:28] LOG | Fetching sources...
[13:33:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:28] LOG | Retrieving playback url...
[13:33:28] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:28] LOG | Sucessfully retrieved playback url!
[13:33:43] WARN | Requests limit for 'embed' reached! (10)
[13:33:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:44] LOG | Fetching sources...
[13:33:44] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:44] LOG | Retrieving playback url...
[13:33:45] HIDDEN | Surpressed due to logging rules. (see './logs/log_2024-2-4_13-30-3.private.txt')
[13:33:45] LOG | Sucessfully retrieved playback url!
[13:33:51] ERROR | Requests limit for 'main' reached! (2000)
[13:33:51] WARN | Killing process...
